#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
18000 , 844052 , 183.00000 , 1.22025 , 0.37083 , 10.07127 , 9.91284 , 148.69259 , 76.73363 , 7.04989 , 0.00000 , 9.91284 , 3.43272 , 1.00000 , 0.98732 , 16.30841
18001 , 20851 , 193.00000 , 4.83286 , 0.91888 , 9.96612 , 17.18408 , 257.76123 , 88.56645 , 6.97628 , 0.00000 , 17.18408 , 5.58128 , 1.00000 , 0.90367 , 16.02467
18002 , 471664 , 31.00000 , 3.12836 , 0.75357 , 12.67101 , 14.54514 , 218.17706 , 72.55470 , 8.86971 , 0.00000 , 14.54514 , 0.44413 , 1.00000 , 0.96324 , 17.81074
18003 , 280411 , 347.00000 , 2.34607 , 0.84203 , 9.25356 , 6.87773 , 103.16597 , 88.91310 , 6.47749 , 0.00000 , 6.87773 , 4.95927 , 1.00000 , 0.83256 , 19.38137
18004 , 93916 , 189.00000 , 3.70519 , 0.84964 , 8.67349 , 11.68901 , 175.33513 , 57.92322 , 6.07144 , 0.00000 , 11.68901 , 5.50939 , 1.00000 , 0.87400 , 16.03764
18005 , 233613 , 372.00000 , 3.51445 , 0.62976 , 7.52773 , 8.75721 , 131.35817 , 67.57920 , 5.26941 , 0.00000 , 8.75721 , 0.65730 , 1.00000 , 0.93386 , 17.01693
18006 , 628266 , 233.00000 , 3.29279 , 0.67019 , 9.06854 , 9.37110 , 140.56644 , 87.53406 , 6.34798 , 0.00000 , 9.37110 , 3.83197 , 1.00000 , 0.97691 , 17.42971
18007 , 925398 , 156.00000 , 4.85986 , 0.27515 , 10.33034 , 17.89991 , 268.49867 , 14.38161 , 7.23124 , 0.00000 , 17.89991 , 0.26341 , 1.00000 , 0.97489 , 17.19834
18008 , 688544 , 274.00000 , 2.93464 , 0.54685 , 10.50475 , 9.08073 , 136.21100 , 78.38922 , 7.35332 , 0.00000 , 9.08073 , 0.20430 , 1.00000 , 0.96168 , 17.71193
18009 , 508745 , 222.00000 , 3.88597 , 0.61479 , 11.83848 , 19.90414 , 298.56204 , 75.06738 , 8.28694 , 0.00000 , 19.90414 , 0.56548 , 1.00000 , 0.82441 , 17.66954
18010 , 205559 , 50.00000 , 2.43254 , 0.62265 , 9.90034 , 12.57880 , 188.68202 , 3.97093 , 6.93024 , 0.00000 , 12.57880 , 0.55357 , 1.00000 , 0.91407 , 17.30470
18011 , 824772 , 173.00000 , 3.75095 , 0.54919 , 6.17158 , 8.03761 , 120.56415 , 81.42750 , 4.32011 , 0.00000 , 8.03761 , 2.89685 , 1.00000 , 0.94253 , 17.58840
18012 , 360749 , 204.00000 , 1.31516 , 0.43220 , 8.68769 , 17.87644 , 268.14667 , 0.58174 , 6.08138 , 0.00000 , 17.87644 , 4.10993 , 1.00000 , 0.90382 , 17.52797
18013 , 680441 , 208.00000 , 3.92408 , 0.32292 , 6.28305 , 12.72678 , 190.90168 , 5.07503 , 4.39813 , 0.00000 , 12.72678 , 0.92133 , 1.00000 , 0.89953 , 16.34541
18014 , 668458 , 27.00000 , 1.76626 , 0.85997 , 6.92268 , 10.51608 , 157.74119 , 63.42361 , 4.84588 , 0.00000 , 10.51608 , 5.61320 , 1.00000 , 0.81622 , 16.30691
18015 , 176149 , 88.00000 , 3.09990 , 0.37501 , 6.27125 , 17.87141 , 268.07118 , 78.69661 , 4.38988 , 0.00000 , 17.87141 , 3.68838 , 1.00000 , 0.94718 , 18.92215
18016 , 135530 , 34.00000 , 3.23010 , 0.76617 , 11.28530 , 15.87547 , 238.13198 , 23.49197 , 7.89971 , 0.00000 , 15.87547 , 4.30728 , 1.00000 , 0.97878 , 17.24126
18017 , 324108 , 284.00000 , 2.14235 , 0.91613 , 13.15803 , 12.65186 , 189.77789 , 51.26011 , 9.21062 , 0.00000 , 12.65186 , 3.63979 , 1.00000 , 0.93809 , 17.50131
18018 , 425603 , 51.00000 , 2.65495 , 0.30094 , 8.32679 , 10.11280 , 151.69203 , 61.19432 , 5.82875 , 0.00000 , 10.11280 , 0.41032 , 1.00000 , 0.98616 , 16.29262
18019 , 877927 , 347.00000 , 4.09417 , 0.74468 , 8.95501 , 11.37884 , 170.68264 , 58.12214 , 6.26851 , 0.00000 , 11.37884 , 5.79228 , 1.00000 , 0.81228 , 16.61860
18020 , 601830 , 107.00000 , 1.63752 , 0.28678 , 6.92985 , 15.66156 , 234.92333 , 36.57682 , 4.85089 , 0.00000 , 15.66156 , 3.95978 , 2.00000 , 0.94565 , 17.64069
18021 , 834605 , 133.00000 , 3.25999 , 0.71300 , 10.41872 , 17.82455 , 267.36823 , 98.40546 , 7.29310 , 0.00000 , 17.82455 , 3.32861 , 2.00000 , 0.95548 , 17.00864
18022 , 259074 , 67.00000 , 4.18483 , 0.95873 , 9.84095 , 12.56153 , 188.42292 , 27.38482 , 6.88866 , 0.00000 , 12.56153 , 4.34888 , 2.00000 , 0.82861 , 16.37645
18023 , 655974 , 79.00000 , 1.67628 , 0.79721 , 11.79782 , 15.20383 , 228.05740 , 18.45594 , 8.25847 , 0.00000 , 15.20383 , 2.61474 , 2.00000 , 0.83776 , 16.34400
18024 , 903778 , 297.00000 , 3.14104 , 0.84546 , 9.66761 , 12.75042 , 191.25635 , 78.35147 , 6.76733 , 0.00000 , 12.75042 , 1.66890 , 2.00000 , 0.81050 , 15.70957
18025 , 66463 , 377.00000 , 3.32617 , 0.82366 , 4.67192 , 8.90699 , 133.60488 , 8.77850 , 3.27034 , 0.00000 , 8.90699 , 3.49902 , 2.00000 , 0.96876 , 16.65561
18026 , 166180 , 331.00000 , 4.97209 , 0.60220 , 11.18622 , 10.38427 , 155.76410 , 78.27843 , 7.83035 , 0.00000 , 10.38427 , 1.39887 , 2.00000 , 0.88273 , 17.33887
18027 , 772831 , 82.00000 , 2.56702 , 0.80509 , 8.14330 , 11.56436 , 173.46547 , 96.59439 , 5.70031 , 0.00000 , 11.56436 , 4.58681 , 2.00000 , 0.93749 , 17.47431
18028 , 16030 , 57.00000 , 4.79550 , 0.78542 , 11.23338 , 19.35776 , 290.36633 , 49.05857 , 7.86337 , 0.00000 , 19.35776 , 1.41424 , 2.00000 , 0.93477 , 15.70039
18029 , 618192 , 255.00000 , 3.05787 , 0.76462 , 9.87787 , 8.54794 , 128.21903 , 93.45597 , 6.91451 , 0.00000 , 8.54794 , 0.62498 , 2.00000 , 0.97614 , 15.30445
18030 , 426928 , 130.00000 , 2.20030 , 0.84287 , 11.20962 , 12.42745 , 186.41172 , 92.20388 , 7.84673 , 0.00000 , 12.42745 , 5.54359 , 2.00000 , 0.93586 , 18.77859
18031 , 715225 , 28.00000 , 1.52398 , 0.63739 , 11.73916 , 16.57446 , 248.61683 , 45.16144 , 8.21741 , 0.00000 , 16.57446 , 0.29651 , 2.00000 , 0.90439 , 17.27485
18032 , 76214 , 258.00000 , 3.34078 , 0.65697 , 9.70033 , 18.20750 , 273.11249 , 98.00877 , 6.79023 , 0.00000 , 18.20750 , 5.49736 , 2.00000 , 0.97339 , 16.33246
18033 , 343498 , 146.00000 , 2.18524 , 0.33662 , 12.07128 , 9.19514 , 137.92704 , 96.10791 , 8.44990 , 0.00000 , 9.19514 , 2.10366 , 2.00000 , 0.83848 , 18.90239
18034 , 137171 , 249.00000 , 2.28354 , 0.50049 , 6.36478 , 16.01610 , 240.24149 , 86.39607 , 4.45535 , 0.00000 , 16.01610 , 4.60964 , 2.00000 , 0.90022 , 16.15564
18035 , 728274 , 150.00000 , 3.90093 , 0.83833 , 13.08369 , 6.67565 , 100.13480 , 17.77325 , 9.15859 , 0.00000 , 6.67565 , 5.86016 , 2.00000 , 0.83811 , 16.78829
18036 , 895437 , 318.00000 , 4.58274 , 0.54435 , 12.32350 , 11.50155 , 172.52331 , 66.01247 , 8.62645 , 0.00000 , 11.50155 , 3.70990 , 2.00000 , 0.82313 , 16.99766
18037 , 265914 , 273.00000 , 2.29588 , 0.41353 , 8.08294 , 12.90095 , 193.51424 , 71.01359 , 5.65806 , 0.00000 , 12.90095 , 4.22679 , 2.00000 , 0.98656 , 17.72817
18038 , 432434 , 176.00000 , 3.98757 , 0.78063 , 9.11447 , 18.57700 , 278.65507 , 55.27013 , 6.38013 , 0.00000 , 18.57700 , 4.26057 , 2.00000 , 0.84655 , 16.78510
18039 , 893697 , 53.00000 , 1.04093 , 0.88520 , 6.54440 , 12.40725 , 186.10869 , 99.43213 , 4.58108 , 0.00000 , 12.40725 , 3.76942 , 2.00000 , 0.91517 , 15.57681
18040 , 261148 , 126.00000 , 4.01494 , 0.85101 , 10.20128 , 14.57299 , 218.59484 , 4.67284 , 7.14090 , 0.00000 , 14.57299 , 1.21921 , 3.00000 , 0.82671 , 15.33994
18041 , 68676 , 331.00000 , 1.11832 , 0.64693 , 11.10837 , 10.00298 , 150.04471 , 99.18505 , 7.77586 , 0.00000 , 10.00298 , 4.84978 , 3.00000 , 0.91198 , 17.62780
18042 , 621516 , 65.00000 , 4.26982 , 0.38508 , 12.40683 , 12.79204 , 191.88062 , 89.02147 , 8.68478 , 0.00000 , 12.79204 , 0.33128 , 3.00000 , 0.81921 , 17.56492
18043 , 558139 , 350.00000 , 2.96940 , 0.61803 , 12.20737 , 9.25055 , 138.75818 , 55.07253 , 8.54516 , 0.00000 , 9.25055 , 0.18449 , 3.00000 , 0.82016 , 16.90634
18044 , 943949 , 173.00000 , 2.27698 , 0.89268 , 10.18843 , 12.49650 , 187.44752 , 2.81018 , 7.13190 , 0.00000 , 12.49650 , 0.71166 , 3.00000 , 0.91386 , 16.98757
18045 , 130850 , 255.00000 , 3.75839 , 0.58784 , 8.85313 , 9.29992 , 139.49880 , 59.52026 , 6.19719 , 0.00000 , 9.29992 , 3.25646 , 3.00000 , 0.84931 , 16.70858
18046 , 261481 , 107.00000 , 3.61360 , 0.86318 , 8.34682 , 11.76569 , 176.48541 , 72.60377 , 5.84278 , 0.00000 , 11.76569 , 1.43811 , 3.00000 , 0.83461 , 17.98905
18047 , 431842 , 113.00000 , 4.63552 , 0.94403 , 10.16214 , 6.68359 , 100.25384 , 51.75559 , 7.11350 , 0.00000 , 6.68359 , 0.76296 , 3.00000 , 0.81170 , 17.41158
18048 , 252286 , 98.00000 , 2.60637 , 0.45330 , 9.81158 , 14.67349 , 220.10241 , 52.50126 , 6.86811 , 0.00000 , 14.67349 , 5.21850 , 3.00000 , 0.93991 , 15.84811
18049 , 300791 , 108.00000 , 4.21418 , 0.46364 , 12.07841 , 14.30171 , 214.52570 , 44.35441 , 8.45489 , 0.00000 , 14.30171 , 0.54348 , 3.00000 , 0.86138 , 16.97326
18050 , 221353 , 137.00000 , 2.52881 , 0.95031 , 11.48583 , 13.39442 , 200.91633 , 81.20353 , 8.04008 , 0.00000 , 13.39442 , 5.84670 , 3.00000 , 0.95538 , 18.11289
18051 , 182879 , 356.00000 , 3.42233 , 0.67074 , 7.51824 , 10.87773 , 163.16588 , 12.28858 , 5.26277 , 0.00000 , 10.87773 , 1.96022 , 3.00000 , 0.82434 , 17.39493
18052 , 327039 , 188.00000 , 3.94370 , 0.91022 , 6.46573 , 19.73337 , 296.00054 , 25.34418 , 4.52601 , 0.00000 , 19.73337 , 4.25260 , 3.00000 , 0.89564 , 16.60892
18053 , 468900 , 229.00000 , 3.70132 , 0.27839 , 12.37559 , 7.29497 , 109.42461 , 60.79157 , 8.66291 , 0.00000 , 7.29497 , 1.48613 , 3.00000 , 0.95192 , 17.71934
18054 , 730353 , 68.00000 , 2.49463 , 0.28668 , 7.44492 , 10.45741 , 156.86108 , 22.61383 , 5.21144 , 0.00000 , 10.45741 , 2.09953 , 3.00000 , 0.93128 , 18.05563
18055 , 600049 , 174.00000 , 3.67281 , 0.67460 , 11.32230 , 14.55296 , 218.29437 , 41.16068 , 7.92561 , 0.00000 , 14.55296 , 5.80759 , 3.00000 , 0.82375 , 16.98773
18056 , 591527 , 303.00000 , 3.73725 , 0.63993 , 8.65303 , 14.68793 , 220.31899 , 68.84861 , 6.05712 , 0.00000 , 14.68793 , 6.06027 , 3.00000 , 0.88427 , 17.55138
18057 , 400138 , 18.00000 , 3.34667 , 0.85157 , 6.64889 , 9.58874 , 143.83117 , 60.34100 , 4.65422 , 0.00000 , 9.58874 , 3.84275 , 3.00000 , 0.87943 , 17.95161
18058 , 713547 , 84.00000 , 3.31192 , 0.41835 , 7.59466 , 18.85958 , 282.89365 , 82.76820 , 5.31626 , 0.00000 , 18.85958 , 1.20884 , 3.00000 , 0.88031 , 16.26442
18059 , 372152 , 43.00000 , 2.25432 , 0.61340 , 11.92806 , 15.46074 , 231.91116 , 76.89852 , 8.34964 , 0.00000 , 15.46074 , 2.15164 , 3.00000 , 0.97489 , 15.17021
18060 , 695582 , 79.00000 , 3.49187 , 0.48886 , 12.96703 , 18.14647 , 272.19702 , 48.24894 , 9.07692 , 0.00000 , 18.14647 , 2.43827 , 4.00000 , 0.96105 , 16.30650
18061 , 301698 , 144.00000 , 4.01844 , 0.82408 , 15.19991 , 10.19383 , 152.90741 , 41.62357 , 10.63994 , 0.00000 , 10.19383 , 3.42530 , 4.00000 , 0.85420 , 16.68492
18062 , 263920 , 82.00000 , 3.28715 , 0.30764 , 9.37989 , 16.86614 , 252.99213 , 33.00944 , 6.56592 , 0.00000 , 16.86614 , 4.53512 , 4.00000 , 0.92225 , 15.41149
18063 , 764128 , 310.00000 , 4.12761 , 0.42859 , 10.01411 , 10.61414 , 159.21205 , 57.58518 , 7.00988 , 0.00000 , 10.61414 , 4.46200 , 4.00000 , 0.96124 , 16.03789
18064 , 87680 , 182.00000 , 4.86865 , 0.59296 , 12.63180 , 16.78240 , 251.73604 , 57.29182 , 8.84226 , 0.00000 , 16.78240 , 4.85068 , 4.00000 , 0.81075 , 17.81594
18065 , 77691 , 231.00000 , 3.88427 , 0.36555 , 9.51518 , 11.10038 , 166.50572 , 68.74182 , 6.66063 , 0.00000 , 11.10038 , 0.97556 , 4.00000 , 0.90192 , 17.85237
18066 , 171032 , 172.00000 , 4.70276 , 0.86880 , 8.37834 , 19.09173 , 286.37589 , 83.12088 , 5.86484 , 0.00000 , 19.09173 , 3.68701 , 4.00000 , 0.88983 , 16.97547
18067 , 810755 , 252.00000 , 2.01526 , 0.37047 , 9.38232 , 16.77942 , 251.69128 , 15.96310 , 6.56762 , 0.00000 , 16.77942 , 1.25150 , 4.00000 , 0.87542 , 16.46487
18068 , 979939 , 152.00000 , 2.76763 , 0.26040 , 14.61201 , 15.79642 , 236.94624 , 14.77391 , 10.22841 , 0.00000 , 15.79642 , 4.86415 , 4.00000 , 0.82357 , 16.26711
18069 , 13274 , 96.00000 , 4.86363 , 0.84740 , 8.49128 , 15.14793 , 227.21895 , 17.85758 , 5.94390 , 0.00000 , 15.14793 , 4.65576 , 4.00000 , 0.88421 , 19.33841
18070 , 140720 , 72.00000 , 2.02456 , 0.59487 , 9.73657 , 19.46767 , 292.01501 , 17.83587 , 6.81560 , 0.00000 , 19.46767 , 0.95471 , 4.00000 , 0.94476 , 17.51815
18071 , 517057 , 61.00000 , 4.00226 , 0.43680 , 12.53740 , 9.56976 , 143.54633 , 86.20013 , 8.77618 , 0.00000 , 9.56976 , 4.36494 , 4.00000 , 0.90044 , 18.08390
18072 , 513105 , 149.00000 , 1.05968 , 0.89646 , 12.72741 , 16.47277 , 247.09162 , 27.24743 , 8.90919 , 0.00000 , 16.47277 , 5.14842 , 4.00000 , 0.82619 , 16.52258
18073 , 423310 , 171.00000 , 3.91272 , 0.59251 , 9.80624 , 16.59963 , 248.99441 , 1.84725 , 6.86437 , 0.00000 , 16.59963 , 4.58275 , 4.00000 , 0.90888 , 15.63127
18074 , 563549 , 87.00000 , 4.11030 , 0.35934 , 8.52660 , 12.27474 , 184.12105 , 48.11986 , 5.96862 , 0.00000 , 12.27474 , 1.13328 , 4.00000 , 0.82509 , 15.03264
18075 , 825469 , 248.00000 , 3.84579 , 0.79940 , 10.15279 , 16.41832 , 246.27477 , 92.27856 , 7.10695 , 0.00000 , 16.41832 , 0.33491 , 4.00000 , 0.86864 , 17.39852
18076 , 242723 , 194.00000 , 2.52529 , 0.46209 , 10.06156 , 16.62879 , 249.43183 , 8.13824 , 7.04309 , 0.00000 , 16.62879 , 3.76515 , 4.00000 , 0.95555 , 15.45507
18077 , 311777 , 267.00000 , 2.78485 , 0.38962 , 11.68212 , 10.58482 , 158.77229 , 4.09201 , 8.17748 , 0.00000 , 10.58482 , 3.02513 , 4.00000 , 0.92067 , 18.05958
18078 , 157629 , 200.00000 , 2.20338 , 0.56053 , 9.28347 , 17.35170 , 260.27553 , 2.12538 , 6.49843 , 0.00000 , 17.35170 , 3.24473 , 4.00000 , 0.81521 , 18.33242
18079 , 255502 , 105.00000 , 3.49296 , 0.89963 , 10.80211 , 17.97522 , 269.62826 , 69.19347 , 7.56148 , 0.00000 , 17.97522 , 3.32052 , 4.00000 , 0.86398 , 16.17812
18080 , 353214 , 167.00000 , 4.45151 , 0.29301 , 10.43292 , 14.48153 , 217.22297 , 95.12011 , 7.30305 , 0.00000 , 14.48153 , 1.51859 , 5.00000 , 0.91445 , 15.46145
18081 , 71561 , 269.00000 , 4.43326 , 0.95838 , 10.26943 , 12.07023 , 181.05347 , 41.50173 , 7.18860 , 0.00000 , 12.07023 , 5.87212 , 5.00000 , 0.97522 , 18.29999
18082 , 67525 , 262.00000 , 3.96463 , 0.83494 , 9.43366 , 15.10637 , 226.59551 , 33.05689 , 6.60356 , 0.00000 , 15.10637 , 0.00637 , 5.00000 , 0.89232 , 16.01077
18083 , 574006 , 296.00000 , 3.14251 , 0.87503 , 9.12302 , 12.84520 , 192.67801 , 68.30344 , 6.38611 , 0.00000 , 12.84520 , 5.39004 , 5.00000 , 0.94767 , 16.72716
18084 , 448980 , 253.00000 , 4.45545 , 0.47049 , 9.36481 , 19.33369 , 290.00529 , 40.35249 , 6.55537 , 0.00000 , 19.33369 , 4.88664 , 5.00000 , 0.85408 , 16.57624
18085 , 319214 , 141.00000 , 4.81155 , 0.60879 , 9.34504 , 18.46024 , 276.90367 , 93.63652 , 6.54153 , 0.00000 , 18.46024 , 4.70695 , 5.00000 , 0.86602 , 17.74516
18086 , 243080 , 165.00000 , 3.18624 , 0.47025 , 8.80754 , 15.65761 , 234.86409 , 82.16035 , 6.16528 , 0.00000 , 15.65761 , 2.41653 , 5.00000 , 0.83149 , 19.53176
18087 , 415765 , 124.00000 , 3.45272 , 0.87930 , 11.37775 , 13.76722 , 206.50831 , 0.77573 , 7.96443 , 0.00000 , 13.76722 , 6.21461 , 5.00000 , 0.96529 , 16.69578
18088 , 147382 , 278.00000 , 4.41901 , 0.68610 , 10.82173 , 11.37375 , 170.60622 , 6.00556 , 7.57521 , 0.00000 , 11.37375 , 5.17064 , 5.00000 , 0.85598 , 15.98194
18089 , 367702 , 127.00000 , 4.33749 , 0.72457 , 10.36885 , 18.51136 , 277.67033 , 86.07806 , 7.25819 , 0.00000 , 18.51136 , 5.19761 , 5.00000 , 0.91295 , 16.29695
18090 , 827412 , 134.00000 , 2.40053 , 0.29579 , 12.32485 , 18.72583 , 280.88748 , 3.96117 , 8.62739 , 0.00000 , 18.72583 , 5.54892 , 5.00000 , 0.84110 , 15.86210
18091 , 340126 , 128.00000 , 4.79930 , 0.95393 , 6.59982 , 15.23015 , 228.45225 , 75.58705 , 4.61988 , 0.00000 , 15.23015 , 2.83172 , 5.00000 , 0.94757 , 16.23980
18092 , 392392 , 95.00000 , 2.91414 , 0.30799 , 10.28337 , 13.62039 , 204.30579 , 3.16994 , 7.19836 , 0.00000 , 13.62039 , 5.32904 , 5.00000 , 0.91164 , 17.85474
18093 , 658300 , 78.00000 , 3.82302 , 0.33443 , 8.55882 , 6.72591 , 100.88870 , 47.17447 , 5.99118 , 0.00000 , 6.72591 , 1.13011 , 5.00000 , 0.86386 , 15.67074
18094 , 746058 , 370.00000 , 2.88023 , 0.32172 , 8.81485 , 7.58577 , 113.78657 , 11.73255 , 6.17040 , 0.00000 , 7.58577 , 5.19352 , 5.00000 , 0.91907 , 16.01294
18095 , 921449 , 138.00000 , 4.29992 , 0.82185 , 11.41421 , 18.64199 , 279.62991 , 51.78528 , 7.98995 , 0.00000 , 18.64199 , 4.97928 , 5.00000 , 0.98670 , 18.78201
18096 , 925131 , 68.00000 , 3.96015 , 0.25120 , 8.15721 , 17.66156 , 264.92340 , 46.82914 , 5.71005 , 0.00000 , 17.66156 , 4.40317 , 5.00000 , 0.90537 , 17.11733
18097 , 116665 , 194.00000 , 1.83444 , 0.51656 , 10.85509 , 10.57331 , 158.59972 , 61.30027 , 7.59857 , 0.00000 , 10.57331 , 3.39103 , 5.00000 , 0.88245 , 16.60905
18098 , 101152 , 244.00000 , 1.74723 , 0.80638 , 9.34058 , 7.04362 , 105.65435 , 49.88917 , 6.53840 , 0.00000 , 7.04362 , 1.85617 , 5.00000 , 0.85340 , 18.54305
18099 , 804713 , 245.00000 , 3.08723 , 0.51926 , 6.14471 , 16.17534 , 242.63007 , 94.23182 , 4.30130 , 0.00000 , 16.17534 , 5.55156 , 5.00000 , 0.96849 , 14.97251
18100 , 941938 , 299.00000 , 1.11450 , 0.35307 , 9.65216 , 12.46843 , 187.02640 , 48.57464 , 4.82608 , 0.00000 , 12.46843 , 6.02613 , 1.00000 , 0.84478 , 16.87378
18101 , 678880 , 30.00000 , 1.24836 , 0.72926 , 10.35977 , 12.84664 , 192.69961 , 30.66681 , 5.17988 , 0.00000 , 12.84664 , 1.46164 , 1.00000 , 0.84262 , 17.01844
18102 , 340987 , 187.00000 , 3.84397 , 0.25413 , 9.97955 , 17.03508 , 255.52616 , 67.17014 , 4.98977 , 0.00000 , 17.03508 , 2.60552 , 1.00000 , 0.91450 , 16.97748
18103 , 899094 , 251.00000 , 4.54130 , 0.50533 , 11.72377 , 17.71908 , 265.78625 , 71.21215 , 5.86189 , 0.00000 , 17.71908 , 1.73456 , 1.00000 , 0.88344 , 16.33065
18104 , 860871 , 96.00000 , 1.14585 , 0.50366 , 7.71111 , 8.59186 , 128.87797 , 47.57387 , 3.85556 , 0.00000 , 8.59186 , 1.53667 , 1.00000 , 0.91184 , 17.31290
18105 , 137683 , 128.00000 , 4.56780 , 0.49663 , 9.53852 , 10.82782 , 162.41725 , 36.29355 , 4.76926 , 0.00000 , 10.82782 , 6.25108 , 1.00000 , 0.90059 , 15.77429
18106 , 730618 , 122.00000 , 1.06473 , 0.86976 , 7.27442 , 18.35938 , 275.39069 , 2.66928 , 3.63721 , 0.00000 , 18.35938 , 5.18850 , 1.00000 , 0.82899 , 16.72611
18107 , 297084 , 84.00000 , 4.77210 , 0.59077 , 11.07320 , 10.19094 , 152.86404 , 27.40622 , 5.53660 , 0.00000 , 10.19094 , 0.66901 , 1.00000 , 0.81456 , 16.31462
18108 , 443260 , 40.00000 , 3.20686 , 0.50240 , 13.42245 , 12.25211 , 183.78159 , 0.49980 , 6.71122 , 0.00000 , 12.25211 , 4.04472 , 1.00000 , 0.94127 , 16.11789
18109 , 580171 , 223.00000 , 3.24657 , 0.38985 , 10.33430 , 9.54725 , 143.20872 , 10.69925 , 5.16715 , 0.00000 , 9.54725 , 0.80419 , 1.00000 , 0.81723 , 16.41775
18110 , 85369 , 161.00000 , 2.69392 , 0.90972 , 8.23749 , 7.99923 , 119.98841 , 90.47141 , 4.11874 , 0.00000 , 7.99923 , 3.90764 , 1.00000 , 0.85237 , 16.47731
18111 , 833109 , 153.00000 , 4.70238 , 0.44861 , 11.53302 , 15.84089 , 237.61330 , 59.42699 , 5.76651 , 0.00000 , 15.84089 , 1.02937 , 1.00000 , 0.81248 , 19.11019
18112 , 191598 , 176.00000 , 1.54755 , 0.71892 , 10.93984 , 16.59902 , 248.98530 , 29.04466 , 5.46992 , 0.00000 , 16.59902 , 3.95852 , 1.00000 , 0.93924 , 16.51777
18113 , 60788 , 270.00000 , 2.18494 , 0.65545 , 7.25771 , 7.02054 , 105.30809 , 31.66327 , 3.62885 , 0.00000 , 7.02054 , 4.19469 , 1.00000 , 0.91505 , 14.54773
18114 , 620039 , 65.00000 , 4.66064 , 0.46036 , 7.17105 , 9.16236 , 137.43546 , 12.90321 , 3.58552 , 0.00000 , 9.16236 , 1.45274 , 1.00000 , 0.91009 , 17.31241
18115 , 245099 , 70.00000 , 2.47513 , 0.49737 , 10.59961 , 16.76837 , 251.52551 , 77.90779 , 5.29981 , 0.00000 , 16.76837 , 2.37019 , 1.00000 , 0.90587 , 16.80612
18116 , 149962 , 249.00000 , 1.44318 , 0.85650 , 9.67076 , 12.63955 , 189.59327 , 87.21364 , 4.83538 , 0.00000 , 12.63955 , 1.95297 , 1.00000 , 0.84114 , 18.28971
18117 , 230390 , 345.00000 , 1.08083 , 0.41560 , 9.24649 , 10.59997 , 158.99957 , 61.96290 , 4.62325 , 0.00000 , 10.59997 , 4.97860 , 1.00000 , 0.95129 , 16.53447
18118 , 702720 , 172.00000 , 1.68225 , 0.92116 , 8.56994 , 13.70896 , 205.63435 , 56.12464 , 4.28497 , 0.00000 , 13.70896 , 4.05951 , 1.00000 , 0.81237 , 17.38543
18119 , 578335 , 135.00000 , 1.91052 , 0.31255 , 11.76997 , 18.71446 , 280.71697 , 15.05002 , 5.88498 , 0.00000 , 18.71446 , 0.45598 , 1.00000 , 0.98730 , 17.15950
18120 , 194036 , 98.00000 , 2.25854 , 0.86714 , 9.77847 , 13.18284 , 197.74264 , 77.35355 , 4.88924 , 0.00000 , 13.18284 , 5.78134 , 2.00000 , 0.86865 , 16.24817
18121 , 966301 , 22.00000 , 4.55600 , 0.80818 , 11.70536 , 9.34321 , 140.14813 , 43.23925 , 5.85268 , 0.00000 , 9.34321 , 0.06196 , 2.00000 , 0.91243 , 18.43463
18122 , 120289 , 283.00000 , 4.49330 , 0.28179 , 7.47617 , 13.10794 , 196.61911 , 25.05613 , 3.73809 , 0.00000 , 13.10794 , 0.07761 , 2.00000 , 0.88405 , 18.71767
18123 , 48623 , 199.00000 , 2.00624 , 0.42471 , 11.55832 , 17.81505 , 267.22577 , 64.76911 , 5.77916 , 0.00000 , 17.81505 , 4.03002 , 2.00000 , 0.88830 , 15.02011
18124 , 325381 , 36.00000 , 2.94533 , 0.77393 , 7.27012 , 16.40761 , 246.11414 , 87.07709 , 3.63506 , 0.00000 , 16.40761 , 4.39011 , 2.00000 , 0.92085 , 16.51534
18125 , 12168 , 357.00000 , 1.38179 , 0.51145 , 9.13839 , 9.00935 , 135.14024 , 9.59036 , 4.56919 , 0.00000 , 9.00935 , 6.17610 , 2.00000 , 0.96399 , 18.52228
18126 , 221892 , 340.00000 , 1.63956 , 0.51011 , 11.98485 , 9.20638 , 138.09567 , 83.06428 , 5.99242 , 0.00000 , 9.20638 , 4.37740 , 2.00000 , 0.81796 , 18.12597
18127 , 945358 , 115.00000 , 1.45612 , 0.43596 , 15.74568 , 7.01440 , 105.21601 , 19.37009 , 7.87284 , 0.00000 , 7.01440 , 1.89993 , 2.00000 , 0.96323 , 17.85636
18128 , 276084 , 111.00000 , 4.17857 , 0.64715 , 8.87985 , 18.49038 , 277.35574 , 92.86386 , 4.43993 , 0.00000 , 18.49038 , 1.44104 , 2.00000 , 0.91214 , 17.44368
18129 , 126577 , 34.00000 , 4.24761 , 0.85219 , 10.53010 , 15.14045 , 227.10678 , 55.69661 , 5.26505 , 0.00000 , 15.14045 , 0.56099 , 2.00000 , 0.81760 , 17.17234
18130 , 386267 , 217.00000 , 4.59960 , 0.89140 , 10.05174 , 15.51805 , 232.77082 , 40.95455 , 5.02587 , 0.00000 , 15.51805 , 3.89544 , 2.00000 , 0.92611 , 18.31541
